Signal Id,SignalGrowth,Trades,ProfitTrades,LossTrades,BestTrades,WorstTrades,GrossProfit,GrossLoss,SharpeRatio,RecoveryFactor,ProfitFactor,ExpectedPayoff,MonthlyGrowth,AlgoTrading
1368342,2 044.27,1 890,1330.0,560.0,807.28,-443.63,30 770.65,-14 453.39,0.16,12.98,2.13,8.63,"
11.60
",90
1636506,2 540.82,210,162.0,48.0,133.49,-80.75,2 162.77,-432.82,0.41,20.28,5.00,8.24,"
11.17
",8
843451,687.37,1 121,789.0,332.0,254.65,-276.76,8 014.13,-5 447.12,0.12,3.32,1.47,2.29,"
4.95
",100
1486477,-90.45,559,419.0,140.0,161.35,-770.90,6 368.60,-7 521.00,-0.03,-0.30,0.85,-2.06,"
-98.75
",0
1818780,635.27,365,232.0,133.0,1 768.00,-879.20,26 700.50,-11 491.85,0.14,11.28,2.32,41.67,"
5.85
",1
1598419,647.23,470,301.0,169.0,1 793.00,-1 894.46,28 447.56,-16 389.95,0.12,4.14,1.74,25.65,"
4.46
",1
1245170,471.52,3 092,1970.0,1122.0,16.48,-13.65,5 030.85,-2 746.65,0.19,15.80,1.83,0.74,"
6.14
",99
1725375,1 180.02,1 490,1095.0,395.0,366.09,-257.81,9 156.27,-5 552.67,0.11,3.68,1.65,2.42,"
11.66
",0
1722050,587.10,390,272.0,118.0,1 759.00,-875.60,28 177.04,-11 483.92,0.14,12.42,2.45,42.80,"
6.39
",0
1334849,2 393.06,798,606.0,192.0,44.96,-57.80,1 712.62,-1 036.51,0.16,3.53,1.65,0.85,"
31.55
",99
1788678,844.13,707,574.0,133.0,36.05,-24.00,3 629.32,-949.60,-0.04,17.48,3.82,3.79,"
36.80
",0
1857419,298.25,987,712.0,275.0,49.50,-43.90,2 751.50,-1 274.16,0.25,33.65,2.16,1.50,"
6.20
",100
1712504,1 584.02,1 958,1475.0,483.0,68.66,-381.89,15 898.54,-13 149.19,0.10,1.28,1.21,1.40,"
-36.31
",99
1766488,216.07,1 330,995.0,335.0,230.44,-68.56,6 485.39,-3 514.53,0.13,12.28,1.85,2.23,"
5.25
",99
1726461,2 910.37,2 130,1316.0,814.0,1 112.50,-778.84,25 129.94,-10 749.21,0.14,17.59,2.34,6.75,"
4.06
",0
1895985,146.33,235,165.0,70.0,407.33,-205.31,6 244.90,-1 855.00,0.28,17.89,3.37,18.68,"
0.69
",0
1829142,124.18,376,300.0,76.0,172.38,-253.28,6 066.57,-4 825.85,0.12,0.90,1.26,3.30,"
-23.11
",0
951062,1 224.71,6 636,4328.0,2308.0,45.41,-120.52,8 506.16,-6 812.34,0.09,4.40,1.25,0.26,"
3.30
",99
1778541,121.67,733,565.0,168.0,135.69,-59.38,6 355.37,-2 705.20,0.25,15.16,2.35,4.98,"
6.97
",99
1780040,770.25,1 084,742.0,342.0,1 982.58,-267.72,28 737.61,-7 002.59,0.24,16.20,4.10,20.05,"
25.90
",100
1888377,1 202.24,742,582.0,160.0,51.92,-97.17,6 010.02,-2 548.29,0.33,5.06,2.36,4.67,"
49.02
",13
1759554,226.98,1 066,779.0,287.0,45.81,-52.25,2 664.47,-1 129.63,0.19,28.07,2.36,1.44,"
7.89
",99
1694912,737.90,3 487,2489.0,998.0,252.84,-375.42,17 962.62,-14 858.97,0.11,4.86,1.21,0.89,"
0.16
",98
1855883,1 040.57,548,412.0,136.0,1 131.00,-1 675.07,37 759.09,-19 312.38,0.17,8.62,1.96,33.66,"
48.70
",0
1184516,715.47,615,427.0,188.0,154.07,-104.96,4 998.69,-3 025.15,0.19,9.36,1.65,3.21,"
8.53
",40
1273204,618.05,893,686.0,207.0,18.85,-19.92,571.62,-267.85,0.18,15.25,2.13,0.34,"
7.06
",100
1894325,68.88,1 182,843.0,339.0,19.53,-17.34,2 378.52,-1 033.80,0.27,35.45,2.30,1.14,"
11.14
",100
910374,1 445.21,457,366.0,91.0,122.75,-57.98,3 837.48,-817.38,0.34,32.45,4.69,6.61,"
18.18
",98
1531887,543.36,3 681,2436.0,1245.0,91.96,-207.59,15 686.80,-13 973.87,0.09,2.40,1.12,0.47,"
-19.57
",93
1526229,563.88,3 858,2869.0,989.0,30.11,-129.48,15 058.66,-10 308.25,0.16,8.02,1.46,1.23,"
12.99
",99
1312512,937.68,1 189,887.0,302.0,97.36,-158.98,5 129.19,-2 316.29,0.24,9.76,2.21,2.37,"
112.70
",60
1274869,481.48,754,582.0,172.0,36.15,-40.52,1 580.32,-960.20,0.23,5.17,1.65,0.82,"
-0.14
",74
1612455,514.11,1 087,647.0,440.0,983.80,-187.64,9 318.36,-4 242.59,0.13,11.05,2.20,4.67,"
1.75
",0
1594934,525.54,3 703,2785.0,918.0,84.33,-178.01,9 868.06,-8 745.45,0.09,0.99,1.13,0.30,"
-14.92
",99
1908576,358.92,414,310.0,104.0,80.00,-24.99,3 953.59,-697.13,0.62,22.90,5.67,7.87,"
11.99
",2
1507561,438.94,99,43.0,56.0,97.66,-58.67,1 950.01,-1 291.60,0.20,3.36,1.51,6.65,"
-4.96
",0
1415131,575.71,818,582.0,236.0,1 254.51,-3 297.29,54 677.51,-18 469.76,0.24,10.94,2.96,44.26,"
7.99
",84
1607553,255.13,1 395,928.0,467.0,123.97,-76.25,1 931.10,-1 593.64,0.07,2.38,1.21,0.24,"
-21.61
",99
1882495,27.25,71,53.0,18.0,50.46,-90.21,858.09,-469.83,0.26,2.06,1.83,5.47,"
0.89
",0
1059619,415.74,2 661,1786.0,875.0,154.06,-322.06,19 226.52,-11 503.45,0.13,3.65,1.67,2.90,"
0.22
",99
1196985,422.79,597,505.0,92.0,196.88,-475.89,13 561.73,-10 346.35,0.17,2.27,1.31,5.39,"
11.94
",100
1500355,521.37,664,589.0,75.0,27.95,-18.52,829.73,-249.69,0.28,23.96,3.32,0.87,"
10.80
",99
1279728,315.79,881,680.0,201.0,21.53,-32.86,993.57,-618.10,0.15,6.05,1.61,0.43,"
-0.78
",77
1729929,297.27,240,193.0,47.0,140.60,-229.18,4 540.45,-1 896.57,0.22,8.51,2.39,11.02,"
11.78
",100
1815355,492.69,755,564.0,191.0,792.31,-567.47,33 893.34,-23 720.00,0.16,2.57,1.43,13.47,"
15.24
",0
1559158,300.65,2 746,1790.0,956.0,302.99,-477.47,27 057.50,-24 194.93,0.09,1.17,1.12,1.04,"
2.52
",99
1856252,358.21,227,137.0,90.0,147.99,-74.83,3 017.36,-1 416.19,0.22,9.59,2.13,7.05,"
31.34
",96
1818742,337.04,386,220.0,166.0,81.17,-28.51,1 136.29,-480.67,0.05,11.14,2.36,1.70,"
27.48
",39
726729,709.41,7 099,6155.0,944.0,588.29,-970.23,35 166.06,-17 056.35,0.11,6.86,2.06,2.55,"
3.43
",99
1734499,830.27,335,201.0,134.0,28 265.00,-8 750.00,246 454.88,-151 167.41,0.20,2.95,1.63,284.44,"
-10.95
",0
1368784,1 714.22,1 901,1425.0,476.0,28.95,-156.79,4 836.24,-3 579.24,0.13,4.94,1.35,0.66,"
-2.23
",95
1771522,312.47,409,285.0,124.0,113.32,-95.40,3 235.85,-1 227.21,0.25,13.03,2.64,4.91,"
20.54
",0
1333772,236.21,1 499,883.0,616.0,1 793.40,-301.49,25 187.36,-14 015.19,0.16,5.74,1.80,7.45,"
5.13
",99
1619669,280.57,296,175.0,121.0,766.31,-749.72,25 991.44,-21 396.08,0.12,1.46,1.21,15.52,"
-4.46
",26
1790688,307.73,710,575.0,135.0,49.99,-32.33,3 818.90,-1 181.16,0.45,7.22,3.23,3.72,"
21.53
",74
1486635,506.77,205,90.0,115.0,738.12,-546.86,17 182.77,-11 782.62,0.15,2.73,1.46,26.34,"
-6.03
",0
1175589,480.75,2 167,1709.0,458.0,277.66,-73.80,6 388.60,-3 982.08,0.12,7.66,1.60,1.11,"
8.32
",100
1437154,259.85,1 107,808.0,299.0,62.38,-147.38,1 421.18,-1 565.05,-0.00,-0.20,0.91,-0.13,"
5.44
",95
1888448,627.48,458,310.0,148.0,11.71,-7.86,614.24,-257.69,0.44,1.91,2.38,0.78,"
6.89
",100
1800017,94.11,881,626.0,255.0,374.36,-967.54,10 666.85,-8 896.05,0.07,0.62,1.20,2.01,"
-47.24
",98
1473495,251.53,1 181,680.0,501.0,63.47,-63.32,6 396.73,-4 687.92,0.14,4.12,1.36,1.45,"
3.17
",100
1794327,440.72,219,135.0,84.0,191.53,-137.47,3 227.66,-2 049.43,0.15,5.01,1.57,5.38,"
36.57
",14
956328,381.78,3 271,2331.0,940.0,9.61,-15.54,2 037.59,-1 655.81,0.07,3.63,1.23,0.12,"
8.98
",99
1869110,75.50,477,454.0,23.0,37.55,-163.95,1 292.16,-537.19,0.17,3.78,2.41,1.58,"
20.92
",0
1765169,248.60,1 697,1312.0,385.0,209.59,-233.51,3 195.06,-1 940.72,0.07,4.17,1.65,0.74,"
10.81
",60
1739862,250.55,420,310.0,110.0,618.11,-237.72,11 220.62,-6 099.42,0.23,9.63,1.84,12.19,"
20.74
",99
1560883,229.55,766,596.0,170.0,3.24,-6.77,302.62,-162.93,0.28,14.25,1.86,0.18,"
0.99
",75
721761,304.21,1 640,1313.0,327.0,130.31,-249.52,16 911.49,-10 912.13,0.15,1.84,1.55,3.66,"
4.34
",98
1620214,638.01,462,363.0,99.0,121.84,-75.45,2 974.54,-857.85,0.38,19.10,3.47,4.58,"
20.57
",100
1697110,610.46,958,771.0,187.0,181.60,-272.40,7 017.31,-2 995.63,0.19,9.41,2.34,4.20,"
10.48
",64
1339793,230.32,1 748,1271.0,477.0,64.24,-151.21,1 546.44,-1 095.02,0.07,2.24,1.41,0.26,"
22.44
",99
1818700,394.20,340,249.0,91.0,79.79,-47.14,3 573.01,-1 007.32,0.34,16.40,3.55,7.55,"
6.58
",0
1738189,558.62,3 038,2281.0,757.0,787.48,-162.77,13 696.14,-7 685.56,0.06,8.11,1.78,1.98,"
3.62
",100
1577690,223.29,3 075,2179.0,896.0,2 775.48,-1 468.54,124 522.60,-57 508.68,0.16,19.66,2.17,21.79,"
5.95
",100
1775340,204.99,86,67.0,19.0,59.42,-25.85,323.72,-122.58,0.26,4.59,2.64,2.34,"
-4.64
",0
1428074,220.91,1 209,935.0,274.0,59.06,-30.26,1 459.79,-858.24,0.12,6.72,1.70,0.50,"
7.36
",91
884935,200.44,896,681.0,215.0,18.69,-31.59,900.03,-633.32,0.16,2.13,1.42,0.30,"
-1.92
",99
1657121,206.58,625,439.0,186.0,96.91,-37.10,2 771.29,-1 015.21,0.18,12.73,2.73,2.81,"
5.77
",89
980283,1 019.11,2 974,2297.0,677.0,119.76,-115.98,8 863.92,-3 584.10,0.18,33.35,2.47,1.78,"
6.09
",99
1773532,10.80,1 018,702.0,316.0,293.12,-63.18,2 433.03,-1 760.14,0.07,3.44,1.38,0.66,"
-57.27
",86
1766402,216.09,508,389.0,119.0,116.40,-40.96,2 066.91,-954.04,0.21,11.54,2.17,2.19,"
17.49
",0
1862446,213.33,273,180.0,93.0,229.01,-61.11,3 357.89,-1 197.47,0.26,18.37,2.80,7.91,"
21.64
",93
1735873,195.20,595,387.0,208.0,706.98,-185.05,11 722.84,-5 493.47,0.14,8.20,2.13,10.47,"
2.58
",9
1747476,218.38,2 465,1953.0,512.0,2 768.01,-280.68,14 598.75,-7 561.33,0.04,3.88,1.93,2.85,"
19.01
",95
1816578,194.04,1 320,934.0,386.0,350.00,-400.50,41 897.92,-19 160.28,0.19,25.99,2.19,17.23,"
1.61
",0
1904950,240.39,1 058,763.0,295.0,81.67,-75.02,2 700.54,-1 456.72,0.19,16.29,1.85,1.18,"
15.73
",98
1232864,182.26,603,437.0,166.0,734.63,-124.15,5 636.42,-1 891.89,0.16,4.99,2.98,6.21,"
10.57
",99
1102360,174.05,6 945,5242.0,1703.0,566.42,-138.85,26 078.92,-16 809.39,0.07,13.93,1.55,1.33,"
2.83
",100
1774107,175.68,908,657.0,251.0,840.71,-25.36,3 905.60,-1 252.78,0.06,17.29,3.12,2.92,"
8.42
",99
1802508,-50.84,132,108.0,24.0,27.01,-195.09,265.55,-316.39,0.03,-0.22,0.84,-0.39,"
-79.64
",99
1342817,173.23,308,219.0,89.0,354.64,-111.84,4 574.36,-1 860.41,0.25,7.02,2.46,8.81,"
9.54
",100
1904592,469.14,1 849,1410.0,439.0,60.00,-60.19,4 124.96,-3 097.02,0.07,3.37,1.33,0.56,"
23.58
",24
1889903,22.39,225,158.0,67.0,14.02,-5.53,362.06,-92.63,0.47,12.30,3.91,1.20,"
10.01
",58
1849190,107.85,282,233.0,49.0,210.09,-120.03,4 816.05,-1 112.23,0.46,14.96,4.33,13.13,"
8.17
",70
1454267,273.70,287,228.0,59.0,196.24,-556.60,14 718.79,-9 244.74,0.15,2.62,1.59,19.07,"
19.45
",97
1521998,417.21,470,223.0,247.0,1 095.12,-691.39,45 055.72,-24 765.84,0.19,7.28,1.82,43.17,"
44.16
",99
1851162,175.99,715,496.0,219.0,30.78,-10.58,1 013.50,-344.44,0.25,21.94,2.94,0.94,"
11.55
",100
1842919,178.24,402,290.0,112.0,20.66,-33.77,953.06,-596.58,0.18,3.04,1.60,0.89,"
23.93
",80
1858561,118.31,229,143.0,86.0,47.45,-68.30,1 188.71,-833.78,0.16,1.62,1.43,1.55,"
1.83
",0
1748758,315.34,99,82.0,17.0,47.45,-32.38,463.03,-242.57,0.22,1.61,1.91,2.23,"
5.82
",100
1821711,162.37,1 301,948.0,353.0,21.66,-23.98,2 810.60,-1 172.59,0.25,63.91,2.40,1.26,"
6.08
",100
1794386,151.71,1 848,1392.0,456.0,853.83,-271.20,18 426.98,-13 151.17,0.08,3.02,1.40,2.85,"
4.54
",99
1855005,148.56,407,282.0,125.0,82.46,-23.97,781.67,-457.16,0.12,2.59,1.71,0.80,"
7.06
",93
1852765,134.59,243,186.0,57.0,144.90,-100.75,1 389.23,-747.29,0.18,3.57,1.86,2.64,"
-3.64
",92
1772361,143.94,673,418.0,255.0,98.67,-164.51,5 386.42,-3 227.39,0.14,7.62,1.67,3.21,"
14.10
",5
1747480,181.29,1 636,1301.0,335.0,1 347.20,-153.99,9 786.11,-4 384.25,0.07,7.10,2.23,3.30,"
17.88
",93
1734270,45.82,253,197.0,56.0,35.12,-68.20,715.49,-450.62,0.13,3.40,1.59,1.05,"
-40.69
",98
1176110,270.92,462,323.0,139.0,215.00,-126.00,3 559.09,-2 468.26,0.12,3.76,1.44,2.36,"
1.46
",86
1438708,88.61,442,174.0,268.0,1 156.22,-944.80,40 465.72,-31 540.63,0.09,1.84,1.28,20.19,"
-27.78
",92
1662008,101.62,819,619.0,200.0,89.04,-111.97,8 370.53,-7 463.09,0.10,1.05,1.12,1.11,"
-19.84
",99
1379486,132.17,540,348.0,192.0,96.67,-116.00,12 356.11,-9 521.53,0.14,4.84,1.30,5.25,"
5.31
",0
1861786,189.64,487,370.0,117.0,1 365.31,-469.88,18 964.76,-9 408.91,0.19,5.86,2.02,19.62,"
41.00
",93
1792156,123.71,220,126.0,94.0,5.10,-6.32,608.10,-484.42,0.17,1.18,1.26,0.56,"
-10.95
",100
1673465,446.27,336,237.0,99.0,75.78,-118.23,2 046.62,-1 700.39,0.12,1.15,1.20,1.03,"
-15.67
",47
1463760,81.46,5 232,3562.0,1670.0,384.60,-914.66,70 281.22,-64 946.58,0.07,1.39,1.08,1.02,"
-11.20
",91
1733865,152.80,568,396.0,172.0,61.79,-24.15,2 108.42,-850.60,0.29,8.05,2.48,2.21,"
24.13
",99
1539593,298.02,339,257.0,82.0,10.37,-15.49,568.62,-288.48,0.35,8.67,1.97,0.83,"
-2.29
",100
1355749,344.12,841,650.0,191.0,2.33,-4.75,304.22,-151.18,0.21,5.42,2.01,0.18,"
0.54
",100
1352590,713.49,9 958,6715.0,3243.0,2 316.67,-1 623.95,108 943.94,-88 842.95,0.04,4.13,1.23,2.02,"
-2.47
",98
1349944,285.72,2 682,1330.0,1352.0,298.48,-187.53,25 170.87,-21 415.12,0.05,4.15,1.18,1.40,"
-8.14
",99
1669167,122.92,996,662.0,334.0,113.97,-52.18,3 158.69,-1 910.13,0.16,6.33,1.65,1.25,"
7.00
",100
708479,129.25,1 837,1382.0,455.0,233.39,-544.68,33 678.34,-32 211.97,0.05,0.35,1.05,0.80,"
9.83
",97
1609804,-97.75,2 702,1948.0,754.0,243.92,-1 145.65,7 295.35,-8 143.11,-0.00,-0.34,0.90,-0.31,"
-99.08
",98
1395432,115.15,694,503.0,191.0,124.54,-114.37,1 333.75,-924.50,0.09,3.58,1.44,0.59,"
-6.82
",99
1708317,313.08,470,374.0,96.0,4 330.47,-1 312.63,37 838.21,-11 672.58,0.16,14.04,3.24,55.67,"
24.73
",93
1727318,123.46,2 150,1521.0,629.0,1 862.08,-456.53,71 166.18,-28 002.48,0.17,26.74,2.54,20.08,"
15.92
",99
1800927,129.54,1 330,1013.0,317.0,1 044.38,-356.16,20 838.40,-8 768.32,0.18,12.65,2.38,9.08,"
14.65
",100
1734127,111.15,1 466,1148.0,318.0,162.46,-343.26,9 876.17,-7 444.16,0.09,3.12,1.33,1.66,"
-4.60
",99
1543908,158.20,2 146,1382.0,764.0,160.67,-68.34,4 674.55,-2 394.12,0.15,5.26,1.95,1.06,"
3.47
",100
1732925,192.65,1 642,638.0,1004.0,60.72,-70.34,3 220.78,-2 718.51,0.06,2.98,1.18,0.31,"
-9.69
",100
984345,145.53,2 771,1856.0,915.0,36.75,-58.04,4 614.30,-3 450.03,0.07,2.44,1.34,0.42,"
4.08
",100
1755281,160.84,1 239,1080.0,159.0,1 394.72,-386.60,21 568.86,-11 534.15,0.08,6.63,1.87,8.10,"
9.32
",100
1548291,114.29,1 925,1275.0,650.0,451.50,-443.92,20 147.67,-12 059.44,0.12,18.22,1.67,4.20,"
2.78
",96
1851616,116.74,278,197.0,81.0,120.95,-30.35,1 292.33,-533.09,0.18,5.06,2.42,2.73,"
14.93
",99
1825005,129.02,1 347,974.0,373.0,43.53,-61.62,3 199.80,-1 867.61,0.18,3.59,1.71,0.99,"
28.09
",97
1511883,226.25,475,475.0,0.0,7.26,0.00,2 758.11,0.00,3.26,0.00,n/a,5.81,"
2.59
",98
1333106,291.23,1 642,1117.0,525.0,516.12,-381.78,13 893.00,-8 068.48,0.10,15.26,1.72,3.55,"
1.98
",100
1766188,184.99,877,607.0,270.0,40.14,-67.14,3 303.26,-2 748.97,0.08,1.33,1.20,0.63,"
41.38
",0
1759278,177.85,1 829,1412.0,417.0,1 365.89,-508.46,18 302.18,-12 491.21,0.06,3.89,1.47,3.18,"
34.02
",99
1892660,55.20,85,40.0,45.0,26.29,-11.62,707.69,-446.17,0.28,2.62,1.59,3.08,"
-9.16
",0
1852746,110.20,785,564.0,221.0,79.12,-19.42,2 608.70,-1 183.68,0.22,9.22,2.20,1.82,"
6.32
",69
1673223,221.98,9 087,5564.0,3523.0,280.27,-146.20,28 381.38,-14 611.58,0.11,17.82,1.94,1.52,"
3.42
",99
1912421,123.08,1 422,865.0,557.0,37.64,-30.33,3 116.63,-1 913.89,0.15,8.30,1.63,0.85,"
16.52
",0
1905703,172.86,105,93.0,12.0,86.70,-109.56,1 249.47,-385.15,0.32,5.19,3.24,8.23,"
14.82
",0
1851612,200.71,416,301.0,115.0,72.69,-14.68,2 003.94,-648.07,0.33,16.44,3.09,3.26,"
17.50
",88
1102318,105.40,4 149,2878.0,1271.0,668.28,-100.45,15 661.38,-10 010.92,0.06,9.89,1.56,1.36,"
2.12
",100
1788700,90.28,562,253.0,309.0,7.24,-4.58,378.91,-310.04,0.09,2.08,1.22,0.12,"
7.97
",98
1795925,104.85,485,370.0,115.0,65.50,-36.08,1 897.41,-850.04,0.26,15.69,2.23,2.16,"
11.55
",100
1865131,118.23,451,343.0,108.0,21.44,-12.74,616.26,-290.79,0.22,18.56,2.12,0.72,"
20.35
",100
1909561,267.89,561,548.0,13.0,183.04,-3 168.30,9 988.22,-9 031.56,0.06,0.13,1.11,1.71,"
-26.21
",0
1769128,312.03,1 326,986.0,340.0,174.90,-110.28,7 087.47,-3 967.16,0.11,4.15,1.79,2.35,"
23.65
",90
1818068,67.24,120,92.0,28.0,47.88,-19.02,828.52,-156.10,0.55,16.41,5.31,5.60,"
14.03
",98
1729646,113.13,738,571.0,167.0,113.52,-48.88,1 507.24,-578.04,0.19,12.21,2.61,1.26,"
9.23
",100
1543349,143.89,1 207,944.0,263.0,599.54,-361.42,18 362.14,-8 564.63,0.15,12.12,2.14,8.12,"
1.88
",97
1915229,113.92,777,555.0,222.0,26.60,-28.08,1 949.49,-920.38,0.17,31.25,2.12,1.32,"
5.88
",99
871735,103.34,901,609.0,292.0,25.75,-44.06,1 949.24,-1 742.56,0.07,2.07,1.12,0.23,"
13.73
",99
1839898,98.86,354,234.0,120.0,14.70,-15.46,338.12,-239.26,0.11,2.99,1.41,0.28,"
18.72
",92
1870146,167.18,191,149.0,42.0,592.94,-952.02,12 295.82,-6 302.31,0.21,6.30,1.95,31.38,"
36.04
",38
1338807,496.28,473,391.0,82.0,11.68,-20.40,652.32,-239.18,0.26,9.32,2.73,0.87,"
2.17
",0
1755063,98.53,2 210,1494.0,716.0,63.54,-57.25,3 059.48,-1 742.89,0.14,7.85,1.76,0.60,"
4.25
",67
1875453,183.98,53,40.0,13.0,6.31,-6.53,126.41,-34.47,0.58,6.91,3.67,1.73,"
36.54
",100
1815102,161.69,147,115.0,32.0,2 033.56,-8 025.38,17 913.19,-20 908.93,-0.13,-0.30,0.86,-20.38,"
11.46
",100
1843087,185.93,570,419.0,151.0,69.52,-20.91,1 345.56,-606.83,0.20,9.32,2.22,1.30,"
22.49
",98
1828093,142.69,148,127.0,21.0,29.47,-19.40,479.34,-113.08,0.49,18.88,4.24,2.47,"
22.89
",0
1805452,165.95,155,132.0,23.0,23.43,-31.73,349.75,-79.43,0.33,8.52,4.40,1.74,"
29.94
",0
1789589,90.56,1 276,968.0,308.0,2 257.92,-832.80,20 807.11,-12 670.78,0.08,3.40,1.64,6.38,"
1.93
",100
1708098,93.04,337,197.0,140.0,53.94,-22.64,886.16,-561.05,0.16,3.27,1.58,0.96,"
6.33
",100
1202927,88.26,1 232,811.0,421.0,23.20,-42.66,1 831.09,-1 454.29,0.10,1.44,1.26,0.31,"
-0.40
",87
1713835,60.51,280,206.0,74.0,10.34,-34.76,221.55,-196.96,0.08,0.25,1.12,0.09,"
-18.15
",100
1648082,91.49,1 509,1107.0,402.0,39.76,-43.31,4 767.86,-2 938.16,0.15,42.25,1.62,1.21,"
4.30
",97
1880838,99.07,129,73.0,56.0,20.01,-18.44,334.21,-198.95,0.19,1.82,1.68,1.05,"
31.04
",0
1878904,470.78,96,69.0,27.0,166.02,-42.62,1 645.70,-252.27,0.50,12.31,6.52,14.51,"
36.06
",0
1831201,350.33,609,545.0,64.0,163.05,-181.14,6 577.49,-2 604.86,0.28,3.33,2.53,6.52,"
11.70
",0
1802210,92.90,807,551.0,256.0,175.19,-77.68,4 393.74,-1 558.78,0.20,32.10,2.82,3.51,"
7.27
",100
1757335,625.74,329,266.0,63.0,412.29,-130.50,5 509.83,-2 558.11,0.27,16.71,2.15,8.97,"
6.26
",100
1871277,65.31,138,84.0,54.0,24.94,-18.95,388.24,-299.25,0.12,0.80,1.30,0.64,"
-29.04
",0
1829136,98.97,352,256.0,96.0,81.46,-18.97,1 210.25,-527.29,0.21,6.22,2.30,1.94,"
7.65
",75
1771966,88.90,809,523.0,286.0,111.64,-32.94,3 289.89,-1 862.57,0.16,3.23,1.77,1.76,"
4.34
",100
1527809,123.17,1 582,1145.0,437.0,878.00,-477.14,21 121.99,-13 938.84,0.07,4.46,1.52,4.54,"
13.25
",90
1071496,270.54,10 457,7383.0,3074.0,1 455.30,-228.78,34 621.56,-20 347.25,0.04,9.78,1.70,1.37,"
3.23
",100
1266385,57.59,5 506,3567.0,1939.0,7.28,-9.45,2 089.20,-1 922.74,0.05,1.37,1.09,0.03,"
-18.39
",99
1689186,87.71,555,419.0,136.0,189.77,-63.87,3 574.23,-1 869.97,0.19,10.61,1.91,3.07,"
6.31
",97
1735923,56.74,773,596.0,177.0,42.31,-61.24,3 502.66,-3 108.08,0.07,1.10,1.13,0.51,"
-18.32
",99
762818,73.53,1 408,689.0,719.0,529.97,-526.13,80 817.50,-73 467.17,0.06,1.29,1.10,5.22,"
-5.06
",99
1711692,85.29,1 487,1119.0,368.0,197.42,-58.58,3 082.49,-1 175.89,0.15,13.38,2.62,1.28,"
2.65
",99
1790385,222.70,273,207.0,66.0,985.05,-580.33,14 972.61,-6 674.01,0.31,9.00,2.24,30.40,"
25.54
",98
1759163,104.37,634,357.0,277.0,7 925.75,-8 061.00,208 042.20,-155 879.54,0.08,2.73,1.33,82.28,"
6.06
",0
1851320,93.91,328,257.0,71.0,19.35,-18.81,457.19,-185.97,0.27,11.42,2.46,0.83,"
18.30
",46
1731012,170.39,4 247,2428.0,1819.0,327.50,-89.39,12 037.36,-6 925.68,0.09,13.72,1.74,1.20,"
13.28
",99
810657,234.57,33 691,27901.0,5790.0,445.00,-1 228.00,440 825.00,-392 614.00,0.02,4.91,1.12,1.43,"
2.27
",99
1067812,198.52,468,342.0,126.0,18.86,-13.53,276.83,-155.71,0.22,4.02,1.78,0.26,"
1.53
",99
1838707,92.08,173,123.0,50.0,88.33,-95.63,1 761.67,-840.99,0.23,6.13,2.09,5.32,"
33.27
",98
1907548,90.47,229,152.0,77.0,68.16,-27.09,1 417.78,-586.71,0.31,5.12,2.42,3.63,"
27.16
",100
865902,76.84,3 838,2908.0,930.0,86.89,-87.12,13 174.19,-6 578.04,0.19,8.30,2.00,1.72,"
2.80
",76
1365004,132.64,1 807,1635.0,172.0,211.59,-129.32,5 392.37,-2 473.18,0.15,9.89,2.18,1.62,"
3.99
",98
1416781,294.42,2 529,2007.0,522.0,248.91,-93.66,7 378.46,-4 481.73,0.11,12.26,1.65,1.15,"
3.24
",100
1841158,142.23,165,124.0,41.0,131.76,-29.13,1 023.56,-356.86,0.29,5.96,2.87,4.04,"
10.40
",95
1825144,161.98,970,673.0,297.0,202.44,-207.36,12 204.69,-10 188.43,0.06,1.61,1.20,2.08,"
9.38
",93
1765418,80.16,595,419.0,176.0,159.60,-76.90,2 326.65,-1 525.03,0.14,3.89,1.53,1.35,"
5.42
",98
1694904,112.48,4 462,3058.0,1404.0,101.48,-143.03,25 561.30,-21 246.07,-0.01,5.76,1.20,0.97,"
-10.59
",98
1797249,-59.21,166,137.0,29.0,6.50,-72.13,126.80,-186.60,-0.04,-0.43,0.68,-0.36,"
-75.63
",100
85278,68.27,715,574.0,141.0,151.90,-72.64,3 099.64,-2 921.47,0.06,0.27,1.06,0.25,"
-6.99
",99
1733248,94.90,248,179.0,69.0,164.04,-88.16,2 157.67,-751.80,0.25,4.97,2.87,5.67,"
7.43
",100
1829290,178.68,662,519.0,143.0,263.70,-246.30,17 268.76,-5 856.43,0.32,14.15,2.95,17.24,"
27.38
",54
991766,102.03,4 176,2765.0,1411.0,1 356.00,-384.00,202 643.01,-187 370.02,0.02,1.45,1.08,3.66,"
5.55
",100
1808069,101.94,378,314.0,64.0,746.83,-2 944.33,25 126.67,-9 291.99,0.28,3.55,2.70,41.89,"
7.52
",45
1905017,88.16,923,746.0,177.0,48.74,-119.50,2 347.44,-1 606.75,0.12,1.62,1.46,0.80,"
25.24
",0
1833165,83.50,966,722.0,244.0,277.88,-153.27,8 388.79,-4 282.00,0.15,8.99,1.96,4.25,"
18.36
",99
1625519,72.64,640,467.0,173.0,695.29,-218.26,7 722.55,-4 816.80,0.10,3.55,1.60,4.54,"
2.70
",99
1721298,92.57,121,86.0,35.0,698.79,-443.95,7 551.32,-4 450.05,0.19,2.85,1.70,25.63,"
7.26
",95
