Signal Id,SignalGrowth,Trades,ProfitTrades%,ProfitTrades,LossTrades%,LossTrades,SharpeRatio,RecoveryFactor,ProfitFactor,ExpectedPayoff,MonthlyGrowth,AlgoTrading
1059628,273.51,2007,74.78824116,1501,25.21175884,506,0.02,0.83,1.23,1.26,0.5,92
1886323,23.05,133,77.44360902,103,22.55639098,30,0.14,0.83,1.53,3.37,9.88,0
1935934,21.44,19,52.63157895,10,47.36842105,9,0.16,0.82,1.3,0.41,21.44,0
1736557,389.29,1716,77.73892774,1334,22.26107226,382,0.09,0.81,1.16,0.47,-35.87,99
1764116,50.16,809,66.25463535,536,33.74536465,273,0.07,0.81,1.1,0.62,9.55,95
1819423,18.25,145,53.10344828,77,46.89655172,68,0.17,0.81,1.28,0.03,11.56,100
1885751,7.85,32,68.75,22,31.25,10,0.15,0.81,1.36,0.26,-2.52,96
1871277,65.31,138,60.86956522,84,39.13043478,54,0.12,0.8,1.3,0.64,-29.04,0
1789148,52.2,376,73.67021277,277,26.32978723,99,0.05,0.79,1.18,2.2,20.01,42
1773297,38.18,315,64.44444444,203,35.55555556,112,0.06,0.79,1.2,1.18,4.21,46
1185578,24.83,5832,69.68449931,4064,30.31550069,1768,0.01,0.78,1.04,0.02,-1.6,99
1916295,22.79,275,56.36363636,155,43.63636364,120,0.11,0.78,1.21,0.22,-7.47,28
1880521,3.27,1030,65.63106796,676,34.36893204,354,0.04,0.78,1.21,0.78,4.48,94
1778652,39.52,453,69.31567329,314,30.68432671,139,0.09,0.77,1.22,4.02,-3.84,88
1832691,69.6,158,58.86075949,93,41.13924051,65,0.14,0.76,1.21,0.44,-9.14,87
1862671,21.66,1330,80.45112782,1070,19.54887218,260,-0.03,0.75,1.18,0.42,5.98,4
1905374,67.87,133,59.39849624,79,40.60150376,54,0.1,0.73,1.26,0.51,22.6,100
1934198,13.62,84,70.23809524,59,29.76190476,25,0.12,0.73,1.39,0.17,13.62,100
1797190,2.13,390,52.56410256,205,47.43589744,185,0.05,0.73,1.08,0.55,-1.65,28
1815091,-0.59,34,23.52941176,8,76.47058824,26,0.19,0.73,1.38,446,-36.3,100
1731576,136.42,9063,73.82765089,6691,26.17234911,2372,0.01,0.72,1.13,0.42,0.55,70
1467884,348.69,7792,71.03439425,5535,28.96560575,2257,-0.02,0.71,1.26,1.87,10.79,99
1751294,13.05,262,63.35877863,166,36.64122137,96,0.05,0.71,1.13,0.25,-6.11,100
1934700,2.28,339,66.37168142,225,33.62831858,114,0.02,0.71,1.14,0.34,2.28,72
1669747,308.84,647,71.4064915,462,28.5935085,185,0.07,0.7,1.41,2.02,23.07,94
1519656,188.51,3550,76.98591549,2733,23.01408451,817,0.04,0.68,1.27,1.51,4.06,98
1860405,25.91,1790,46.75977654,837,53.24022346,953,0.03,0.68,1.12,0.07,-34.9,97
1927159,23.29,135,40,54,60,81,0.09,0.68,1.17,1.71,24.98,0
1831762,95.89,661,90.01512859,595,9.984871407,66,0.07,0.67,1.26,0.29,20.89,0
1753794,37.45,447,68.23266219,305,31.76733781,142,0.07,0.66,1.42,1.74,2.59,100
1794099,59.22,251,38.24701195,96,61.75298805,155,0.06,0.65,1.13,0.24,30.99,0
1926069,56.35,41,87.80487805,36,12.19512195,5,0.2,0.63,1.37,0.68,-12.02,95
1926069,56.35,41,87.80487805,36,12.19512195,5,0.2,0.63,1.37,0.68,-12.02,95
1826012,9.19,1062,66.00753296,701,33.99246704,361,0.07,0.63,1.06,0.4,-10.07,90
1800017,94.11,881,71.05561862,626,28.94438138,255,0.07,0.62,1.2,2.01,-47.24,98
1862188,15.74,194,45.87628866,89,54.12371134,105,0.07,0.62,1.16,1.68,1.61,98
1209005,4.14,3246,71.62661738,2325,28.37338262,921,0.05,0.62,1.12,0.46,8.86,97
1935556,2.51,39,79.48717949,31,20.51282051,8,0.16,0.62,1.61,0.64,2.51,79
1938946,8,204,57.35294118,117,42.64705882,87,0.08,0.61,1.13,0.25,4.44,93
1748767,-0.67,93,64.51612903,60,35.48387097,33,0.12,0.61,1.16,1.4,1,100
1845803,-9.43,233,51.93133047,121,48.06866953,112,0.06,0.61,1.27,0.55,10.33,29
1812557,151.35,1010,51.08910891,516,48.91089109,494,0.07,0.59,1.12,11.69,-9.34,98
1721515,23.13,298,95.63758389,285,4.362416107,13,0.06,0.59,1.3,2.03,10.08,0
1883191,3.05,81,79.01234568,64,20.98765432,17,0.08,0.59,1.24,0.19,1.08,100
1745263,13.69,187,88.77005348,166,11.22994652,21,0.1,0.58,1.14,0.04,-3.96,100
1931311,14.78,126,63.49206349,80,36.50793651,46,0.07,0.57,1.22,1.38,14.78,0
1929863,11.72,164,55.48780488,91,44.51219512,73,0.04,0.57,1.14,0.1,11.72,0
1889597,4.51,186,86.02150538,160,13.97849462,26,0.04,0.57,1.15,0.23,-6.82,100
1824514,41.46,262,67.17557252,176,32.82442748,86,0.08,0.56,1.21,0.64,22.02,100
1568616,17.79,2113,71.46237577,1510,28.53762423,603,0.02,0.56,1.15,0.34,3.33,98
1936577,28.42,1902,69.97896951,1331,30.02103049,571,0.02,0.55,1.13,0.99,15.14,98
1920783,23.96,298,66.77852349,199,33.22147651,99,0.07,0.55,1.18,0.16,19.77,0
1902551,7.87,86,89.53488372,77,10.46511628,9,0.21,0.55,1.34,250.06,6.19,56
1392156,457.11,1331,70.69872276,941,29.30127724,390,0.03,0.54,1.1,0.3,-1.38,97
1867609,36.12,353,79.32011331,280,20.67988669,73,0.05,0.54,1.18,9.98,30.38,95
1882709,10.04,270,50,135,50,135,0.04,0.54,1.08,1.85,8.49,100
1932989,8.21,63,65.07936508,41,34.92063492,22,0.13,0.54,1.4,1.85,8.21,90
1899269,30.45,541,66.72828096,361,33.27171904,180,0.05,0.53,1.25,6.4,13.32,39
1792075,20.43,576,76.5625,441,23.4375,135,0.03,0.52,1.09,0.23,-0.14,0
1925137,8.65,76,34.21052632,26,65.78947368,50,0.07,0.52,1.11,1.12,23.06,100
1856649,95.46,238,40.75630252,97,59.24369748,141,0.11,0.51,1.21,0.73,-41.11,0
1856649,95.46,238,40.75630252,97,59.24369748,141,0.11,0.51,1.21,0.73,-41.11,0
1193804,44.31,5188,69.58365459,3610,30.41634541,1578,0.02,0.51,1.05,0.23,-21.15,99
1929311,7.16,52,80.76923077,42,19.23076923,10,0.19,0.51,1.51,5.37,7.16,88
1565569,43.45,441,59.18367347,261,40.81632653,180,0.05,0.5,1.06,0.39,1.23,58
1889149,33.4,86,77.90697674,67,22.09302326,19,0.12,0.5,1.3,0.19,-11.4,93
1511989,203.08,992,65.625,651,34.375,341,0.06,0.49,1.29,,13.96,0
1526340,0.41,4118,66.24575036,2728,33.75424964,1390,0.04,0.49,1.05,0.21,-20.39,98
1093754,423.46,23224,70.88356872,16462,29.11643128,6762,0.05,0.48,1.04,0.01,-40.11,99
1745317,8.13,449,65.25612472,293,34.74387528,156,0.12,0.48,1.11,0.04,0.31,100
1657688,12.21,824,59.22330097,488,40.77669903,336,0.04,0.47,1.09,0.35,6.41,58
1678275,29.53,434,42.16589862,183,57.83410138,251,0.05,0.45,1.05,0.07,-17.71,100
1937392,18.85,111,51.35135135,57,48.64864865,54,0.06,0.45,1.13,3.4,18.85,99
1817323,16.91,394,74.36548223,293,25.63451777,101,0.04,0.45,1.28,1.29,8.38,97
1943388,-8.36,97,89.69072165,87,10.30927835,10,0.09,0.45,1.24,0.27,-8.36,4
1878948,47.62,1496,49.13101604,735,50.86898396,761,0.04,0.44,1.03,0.62,10.43,64
1699275,17.21,55,38.18181818,21,61.81818182,34,0.08,0.44,1.14,1.56,-3.64,0
1891668,3.23,33,81.81818182,27,18.18181818,6,0.07,0.44,1.21,0.98,0.52,100
1552871,43.11,134,61.19402985,82,38.80597015,52,0.1,0.43,1.16,6.26,-25.37,0
1812928,73.78,5079,73.91218744,3754,26.08781256,1325,0.08,0.42,1.04,0.03,-19.12,98
1880595,5.01,63,46.03174603,29,53.96825397,34,0.07,0.42,1.14,0.71,8.59,69
1922315,17.52,977,84.44216991,825,15.55783009,152,0.07,0.41,1.35,1.79,17.52,99
1852751,8.73,78,78.20512821,61,21.79487179,17,0.07,0.41,1.25,0.13,-16.64,98
1397298,24.94,529,62.75992439,332,37.24007561,197,0.04,0.4,1.08,0.39,1.64,99
1807363,13.61,363,71.62534435,260,28.37465565,103,0.08,0.4,1.08,0.04,-13.66,100
1936633,21.74,72,58.33333333,42,41.66666667,30,0.08,0.39,1.1,1.51,21.74,0
1808529,112.14,1555,62.95819936,979,37.04180064,576,0.05,0.37,1.14,25.01,-17.42,0
1922446,3.18,93,87.09677419,81,12.90322581,12,0.04,0.37,1.14,0.07,3.18,100
1487129,780.98,569,76.2741652,434,23.7258348,135,0.13,0.36,1.19,1.63,20.4,0
1821408,164.02,727,73.72764787,536,26.27235213,191,0.07,0.36,1.1,0.31,-1.69,13
1500889,70.08,996,68.97590361,687,31.02409639,309,0.06,0.36,1.13,0.35,14.41,86
1874400,28.29,77,59.74025974,46,40.25974026,31,0.09,0.36,1.18,1.55,-12.82,0
1902415,11.99,174,60.91954023,106,39.08045977,68,0.06,0.36,1.08,15.75,-23.19,99
708479,129.25,1837,75.23135547,1382,24.76864453,455,0.05,0.35,1.05,0.8,9.83,97
1812930,65.76,3558,72.56885891,2582,27.43114109,976,0.08,0.35,1.04,0.03,-19.3,99
1560045,31.4,173,54.33526012,94,45.66473988,79,0.06,0.35,1.07,0.2,25.16,65
1807391,12.43,423,72.34042553,306,27.65957447,117,0.05,0.35,1.06,0.19,1.96,100
1645394,-2.27,946,66.38477801,628,33.61522199,318,0.03,0.35,1.18,2.03,1.1,97
1796829,-10.35,1787,71.29266928,1274,28.70733072,513,0.05,0.35,1.11,0.7,-53.69,98
1875801,-17.95,273,75.45787546,206,24.54212454,67,0.16,0.35,1.28,13.13,-33.6,0
1500869,85.27,1563,71.52911068,1118,28.47088932,445,0.05,0.34,1.08,0.26,23.03,99
1621982,38.07,448,27.00892857,121,72.99107143,327,0.04,0.34,1.06,0.47,21.44,0
1520314,21.15,526,79.46768061,418,20.53231939,108,0.04,0.34,1.13,0.38,11.08,96
1895058,16.85,290,68.27586207,198,31.72413793,92,0.03,0.34,1.07,0.18,8.35,76
1908391,8.69,79,77.21518987,61,22.78481013,18,0.06,0.34,1.23,0.11,-15.06,100
1900213,37.9,61,42.62295082,26,57.37704918,35,0.11,0.33,1.13,4.74,-6,0
1522092,9.82,2497,61.79415298,1543,38.20584702,954,0.02,0.33,1.09,53.47,-4.39,97
1907656,356.77,2121,88.77887789,1883,11.22112211,238,0.06,0.32,1.17,0.26,-32.19,46
1920757,0.16,10,30,3,70,7,0.05,0.31,1.14,0.31,0.16,100
1888723,0.15,117,68.37606838,80,31.62393162,37,0.05,0.31,1.11,0.44,-2.89,89
1641442,5.56,111,92.79279279,103,7.207207207,8,0.04,0.3,1.13,0.25,5.55,100
461626,136.94,2698,67.93921423,1833,32.06078577,865,0.03,0.28,1.08,0.36,-4.82,87
1501221,-2.08,2277,69.96047431,1593,30.03952569,684,0.04,0.28,1.07,0.3,12.04,95
1472966,205.55,5967,65.56058321,3912,34.43941679,2055,0.03,0.27,1.12,0.41,11.12,98
85278,68.27,715,80.27972028,574,19.72027972,141,0.06,0.27,1.06,0.25,-6.99,99
1918371,6.14,58,55.17241379,32,44.82758621,26,0.05,0.27,1.07,0.1,8.46,84
1912017,0.87,113,53.98230088,61,46.01769912,52,0.03,0.27,1.08,0.55,-0.75,0
1837088,17.2,564,81.02836879,457,18.97163121,107,0.04,0.26,1.09,0.12,-1.1,0
1782787,1.53,141,89.36170213,126,10.63829787,15,0.04,0.26,1.05,0.33,0.9,100
1713835,60.51,280,73.57142857,206,26.42857143,74,0.08,0.25,1.12,0.09,-18.15,100
1859123,13.19,496,82.25806452,408,17.74193548,88,0.03,0.25,1.03,0.08,-9.45,99
1942933,11.49,153,84.96732026,130,15.03267974,23,0.04,0.25,1.16,0.98,11.3,0
1793689,157.58,348,64.36781609,224,35.63218391,124,0.12,0.24,1.08,0.53,-24.79,96
1648274,73.64,632,63.76582278,403,36.23417722,229,0.04,0.24,1.04,4.68,38.44,0
1926543,6.18,251,47.41035857,119,52.58964143,132,0.02,0.24,1.05,0.05,15.17,1
1761563,1.45,91,50.54945055,46,49.45054945,45,0.04,0.24,1.09,0.36,21.94,0
1758462,102.65,5216,76.15030675,3972,23.84969325,1244,0.03,0.23,1.03,0.19,-22.02,0
1160141,50.67,307,39.73941368,122,60.26058632,185,0.06,0.23,1.06,0.27,6.76,85
1875582,4.99,42,73.80952381,31,26.19047619,11,0.07,0.23,1.17,6.73,13.02,64
1810347,3.17,53,90.56603774,48,9.433962264,5,0.06,0.23,1.21,0.09,-7.47,100
1589128,2.86,677,60.11816839,407,39.88183161,270,0.02,0.23,1.04,1.14,-3.58,97
1842456,22.33,152,51.97368421,79,48.02631579,73,0.06,0.22,1.06,0.15,6.07,100
1808950,4.02,1638,56.8986569,932,43.1013431,706,0.01,0.22,1.03,0.19,-0.44,99
1640843,2.51,76,71.05263158,54,28.94736842,22,0.03,0.22,1.07,0.02,-5.82,100
1840522,23.1,83,54.21686747,45,45.78313253,38,0.08,0.21,1.04,0.03,2.75,0
1826330,14.24,145,63.44827586,92,36.55172414,53,0.05,0.21,1.09,0.98,0.68,100
1756783,2.01,402,70.14925373,282,29.85074627,120,0.04,0.2,1.08,0.2,12.1,100
1942006,0.58,27,37.03703704,10,62.96296296,17,0.07,0.2,1.09,0.13,0.58,81
1871107,2.09,97,69.07216495,67,30.92783505,30,0.04,0.19,1.08,21.54,-1.17,92
1748159,20.98,2898,46.96342305,1361,53.03657695,1537,0.01,0.18,1.01,6.95,-14.67,38
1789492,10.15,126,57.93650794,73,42.06349206,53,0.04,0.18,1.04,42.76,15.44,99
1816273,0.21,40,55,22,45,18,0.07,0.18,1.08,14.79,32.82,0
1920494,-0.19,43,51.1627907,22,48.8372093,21,0.05,0.18,1.05,2.33,-16.41,97
1451865,1.19,731,40.08207934,293,59.91792066,438,0.03,0.17,1.02,0.18,0.28,0
1451865,1.19,731,40.08207934,293,59.91792066,438,0.03,0.17,1.02,0.18,0.28,0
1901318,3.02,279,54.83870968,153,45.16129032,126,0.01,0.16,1.02,0.43,-9.79,92
1923440,0.18,83,61.44578313,51,38.55421687,32,0.07,0.16,1.07,0.06,0.18,60
1263823,20.69,1624,77.64778325,1261,22.35221675,363,0.05,0.15,1.02,0.16,-28.55,99
1927988,8.2,79,60.75949367,48,39.24050633,31,0.08,0.15,1.15,5.19,8.2,29
1926945,1.45,51,64.70588235,33,35.29411765,18,0.03,0.15,1.05,0.13,1.45,25
1837420,14.2,188,75.53191489,142,24.46808511,46,0.05,0.14,1.04,0.01,3.37,96
1746643,11.63,325,80,260,20,65,0.04,0.14,1.06,0.1,15.61,100
1920950,8.28,230,65.65217391,151,34.34782609,79,0.08,0.14,1.04,0.06,5.3,36
1906625,1.83,840,61.66666667,518,38.33333333,322,0.01,0.14,1.05,0.32,-6.23,98
1904667,0.49,42,45.23809524,19,54.76190476,23,0.03,0.14,1.06,0.03,-1.48,85
1904667,0.49,42,45.23809524,19,54.76190476,23,0.03,0.14,1.06,0.03,-1.48,85
1909561,267.89,561,97.68270945,548,2.317290553,13,0.06,0.13,1.11,1.71,-26.21,0
1274819,70.48,1672,90.07177033,1506,9.928229665,166,0.04,0.13,1.05,0.23,11.17,97
1755228,59.7,497,45.67404427,227,54.32595573,270,0.04,0.13,1.03,0.07,-4.38,0
1770392,25.07,790,83.03797468,656,16.96202532,134,0.05,0.13,1.04,0.6,6.8,82
1914153,1.42,171,29.23976608,50,70.76023392,121,0.03,0.13,1.05,1.02,-9.66,92
1866373,3.11,177,81.3559322,144,18.6440678,33,0.03,0.12,1.1,1.97,-6.48,100
1759015,5.25,3232,67.04826733,2167,32.95173267,1065,0.01,0.11,1.05,0.29,5.23,96
1712149,4.51,720,47.36111111,341,52.63888889,379,0.01,0.11,1.02,0.01,2.11,0
1722163,0.71,162,77.77777778,126,22.22222222,36,0.1,0.11,1.02,0.1,-0.18,98
1781622,38.69,192,61.45833333,118,38.54166667,74,0.07,0.1,1.04,11.64,-43.52,0
1899882,6.56,3346,82.60609683,2764,17.39390317,582,0.01,0.1,1.02,0.01,-7.56,80
1922692,3.78,125,64,80,36,45,0.03,0.1,1.09,1.51,3.78,31
1831930,1.39,364,48.35164835,176,51.64835165,188,0.01,0.1,1.02,0.04,-3.67,100
1914034,1.34,88,54.54545455,48,45.45454545,40,0.02,0.1,1.03,0.09,4.89,0
1921086,1.33,92,58.69565217,54,41.30434783,38,0.02,0.1,1.04,0.28,-2.56,0
1603131,28.46,374,98.39572193,368,1.604278075,6,-0.06,0.09,1.08,1.4,4.14,0
1941055,9.44,42,76.19047619,32,23.80952381,10,0.05,0.09,1.05,11.89,9.44,0
1941055,9.44,42,76.19047619,32,23.80952381,10,0.05,0.09,1.05,11.89,9.44,0
1742628,0.98,500,78.4,392,21.6,108,0.01,0.09,1.04,0.37,-0.37,84
1179803,-6.6,2631,64.99429875,1710,35.00570125,921,0.05,0.09,1.01,0.05,-9.38,99
1942029,2.42,119,45.37815126,54,54.62184874,65,0.02,0.08,1.03,0.11,2.42,0
1859619,0.81,63,58.73015873,37,41.26984127,26,0.02,0.08,1.02,0.03,-4.37,0
1827672,23.6,127,40.15748031,51,59.84251969,76,0.04,0.07,1.01,0.06,0.29,100
1809358,18.87,77,92.20779221,71,7.792207792,6,0.13,0.07,1.06,0.16,266.32,0
1353570,-1.21,190,41.57894737,79,58.42105263,111,-0.09,0.07,1.02,37.34,-5.04,0
1741575,-5.43,1125,33.86666667,381,66.13333333,744,0.01,0.07,1.01,0.02,-14.18,97
1874073,0.61,157,41.40127389,65,58.59872611,92,0.01,0.06,1.01,0,-4.71,100
1923868,0.1,38,86.84210526,33,13.15789474,5,0.01,0.06,1.05,0.65,0.1,100
1895536,-71.96,101,74.25742574,75,25.74257426,26,0.15,0.06,1.06,0.34,-71.12,0
1917362,-2.42,245,57.14285714,140,42.85714286,105,0.06,0.05,1.04,0.03,-20.84,100
1467461,10.75,3471,60.64534716,2105,39.35465284,1366,0,0.04,1.01,0,5.46,100
1800286,112.68,1200,61.16666667,734,38.83333333,466,0,0.03,1.01,0.04,28.78,95
1826169,6.47,1572,60.05089059,944,39.94910941,628,0.01,0.03,1,0.03,17.41,97
1469814,33.1,4314,73.29624478,3162,26.70375522,1152,0.01,0.02,1,0.05,-11.47,90
1862222,4.4,1018,48.52652259,494,51.47347741,524,0.01,0.02,1.01,0.43,-3.78,95
1678258,2.96,86,94.18604651,81,5.813953488,5,0.05,0.02,1.01,0.03,4.9,98
1882035,1.29,1593,50.72190835,808,49.27809165,785,0.01,0.02,1.01,0.01,7.64,99
1821334,0.22,61,81.96721311,50,18.03278689,11,0.01,0.02,1.02,0.03,-5.56,100
1930058,0.19,30,46.66666667,14,53.33333333,16,0.03,0.02,1.01,0.01,0.19,0
1862758,13.15,22823,71.23953906,16259,28.76046094,6564,0,0.01,1,0.03,-31.84,99
1642225,5.1,152,53.28947368,81,46.71052632,71,0.1,0.01,1.01,0.03,-0.46,73
1831169,1.97,223,22.86995516,51,77.13004484,172,0.03,0.01,1,0.01,2.52,0
1583760,0.19,263,78.3269962,206,21.6730038,57,0,0.01,1,0,-5.8,100
1891908,-4,1900,71.68421053,1362,28.31578947,538,0.01,0,1,-0.01,1.57,100
1862135,-72.49,2518,47.14058777,1187,52.85941223,1331,0.02,-0.01,1,0,-85.86,99
1918843,-0.23,189,83.5978836,158,16.4021164,31,0.01,-0.02,0.99,-1.23,-2.16,0
1836240,-0.56,263,40.30418251,106,59.69581749,157,0.01,-0.02,1,-0.02,-15.03,96
869481,-5.27,3640,72.85714286,2652,27.14285714,988,0,-0.02,1,-0.01,0.41,0
993292,14.07,4268,71.27460169,3042,28.72539831,1226,-0.01,-0.03,1,-0.02,-1.08,99
1791390,1.91,425,67.05882353,285,32.94117647,140,0,-0.03,0.98,-0.08,5.62,11
1885163,-0.46,143,62.23776224,89,37.76223776,54,0,-0.03,0.99,-0.03,-7.61,100
1276283,-1.62,408,38.23529412,156,61.76470588,252,0.01,-0.03,0.99,-0.1,-4.18,17
1913124,-10.13,91,68.13186813,62,31.86813187,29,0.01,-0.03,0.99,-0.09,-27.52,94
1623904,2.85,419,62.52983294,262,37.47016706,157,0,-0.04,0.98,-0.11,0.31,94
1790301,-0.26,69,56.52173913,39,43.47826087,30,0,-0.04,0.98,-0.63,-0.32,43
1872131,-0.44,93,69.89247312,65,30.10752688,28,-0.01,-0.04,0.98,-0.05,-5.19,100
1889511,-0.46,151,97.35099338,147,2.649006623,4,0,-0.04,0.97,-0.07,-8.83,65
1933627,-0.44,51,60.78431373,31,39.21568627,20,0,-0.05,0.97,-0.09,-0.44,100
1735280,-1.88,1043,55.89645254,583,44.10354746,460,0,-0.05,0.99,-0.01,4.55,34
1021524,20.21,2058,69.5335277,1431,30.4664723,627,0.02,-0.06,0.98,-0.02,-7.86,54
1583755,-0.99,354,81.07344633,287,18.92655367,67,0,-0.06,0.99,-0.01,-6.26,100
1583755,-0.99,354,81.07344633,287,18.92655367,67,0,-0.06,0.99,-0.01,-6.26,100
1927882,-4.61,184,85.86956522,158,14.13043478,26,0,-0.06,0.98,-0.05,-4.61,100
1678271,-13.84,174,81.03448276,141,18.96551724,33,0.03,-0.06,0.98,-0.08,-29.35,98
1914579,-1.74,24,50,12,50,12,-0.01,-0.07,0.94,-0.15,-4.43,100
1774150,6.58,393,83.4605598,328,16.5394402,65,0,-0.08,0.94,-11.17,-28.24,0
1696779,4.18,498,36.14457831,180,63.85542169,318,0,-0.08,0.98,-0.28,5.25,99
1939855,-0.71,89,55.05617978,49,44.94382022,40,-0.01,-0.09,0.96,-8.06,-0.71,70
591005,-4.58,4003,62.80289783,2514,37.19710217,1489,0,-0.09,0.99,-0.01,-5.97,99
1532145,28.54,2331,71.98627199,1678,28.01372801,653,0.03,-0.1,0.98,-0.02,-17.01,100
1923470,-0.78,304,74.67105263,227,25.32894737,77,0,-0.1,0.96,-0.58,-0.78,90
1931012,-0.9,16,37.5,6,62.5,10,-0.01,-0.1,0.91,-0.36,-0.9,0
1857365,-2.63,444,70.04504505,311,29.95495495,133,0,-0.11,0.95,-0.69,-25.31,98
1467000,-8.76,561,49.01960784,275,50.98039216,286,0,-0.11,0.98,-0.04,2.17,0
1815179,-0.95,61,54.09836066,33,45.90163934,28,-0.01,-0.12,0.97,-0.16,3.01,100
1263613,-6.42,5352,67.82511211,3630,32.17488789,1722,-0.02,-0.13,0.99,-0.02,-7.65,98
1902857,-3.21,197,68.52791878,135,31.47208122,62,0,-0.14,0.97,-0.02,5.34,100
1770056,-16.01,169,55.0295858,93,44.9704142,76,0.01,-0.14,0.96,-0.73,-35.25,83
1839083,220.93,982,52.74949084,518,47.25050916,464,-0.04,-0.15,0.98,-0.26,-32.38,80
1931207,-1.2,37,62.16216216,23,37.83783784,14,-0.01,-0.15,0.9,-0.02,-1.2,100
523923,-6.16,728,61.67582418,449,38.32417582,279,-0.02,-0.15,0.93,-0.57,3.63,66
1920953,0.56,326,75.15337423,245,24.84662577,81,0,-0.16,0.9,-3.42,-0.63,70
1880395,-8.64,364,69.23076923,252,30.76923077,112,-0.01,-0.16,0.96,-9.49,-3.33,95
1768821,-6.44,1664,70.61298077,1175,29.38701923,489,-0.01,-0.17,0.96,-0.1,-4.02,61
1688140,-7.04,72,36.11111111,26,63.88888889,46,0.01,-0.17,0.95,-0.18,2.96,33
1497134,-11.79,1258,58.82352941,740,41.17647059,518,0.01,-0.18,0.98,-0.02,-1.11,96
1890208,-12.39,69,69.56521739,48,30.43478261,21,-0.02,-0.18,0.9,-0.9,-28.89,100
1225560,-7.8,861,47.5029036,409,52.4970964,452,0.02,-0.19,0.98,-0.08,-7.45,0
1437154,259.85,1107,72.99006323,808,27.00993677,299,0,-0.2,0.91,-0.13,5.44,95
1873368,0.29,1884,71.39065817,1345,28.60934183,539,0.01,-0.2,0.9,-0.28,13.1,99
1855010,-0.73,164,73.7804878,121,26.2195122,43,0,-0.2,0.92,-0.65,-8.21,96
1862186,-1.21,124,65.32258065,81,34.67741935,43,-0.03,-0.2,0.92,-0.72,8.85,100
1301800,-12.05,639,41.62754304,266,58.37245696,373,0,-0.2,0.97,-0.17,5.12,0
1795779,-4.79,30,33.33333333,10,66.66666667,20,-0.01,-0.21,0.92,-0.16,5.1,0
1814960,-13.91,979,90.29622063,884,9.703779367,95,0,-0.21,0.88,-1.42,12.26,100
1856645,-22.62,176,71.02272727,125,28.97727273,51,0,-0.21,0.91,-0.26,-48.38,97
1237817,-13.01,2239,66.01161233,1478,33.98838767,761,0.02,-0.22,0.96,-0.06,-7.36,99
1724751,-15.93,62,35.48387097,22,64.51612903,40,0.04,-0.22,0.93,-2.57,-7.25,0
1802508,-50.84,132,81.81818182,108,18.18181818,24,0.03,-0.22,0.84,-0.39,-79.64,99
1830209,17.18,109,42.20183486,46,57.79816514,63,0.08,-0.23,0.89,-19.51,14.62,94
1943615,-2.9,57,64.9122807,37,35.0877193,20,-0.03,-0.23,0.83,-0.28,-2.9,100
1900793,-2.92,432,74.07407407,320,25.92592593,112,0,-0.23,0.92,-5.3,-12.27,14
1868808,-15.26,2095,71.93317422,1507,28.06682578,588,-0.02,-0.23,0.93,-0.06,-33.93,100
1936936,-6.76,160,87.5,140,12.5,20,-0.01,-0.24,0.87,-0.64,-5.15,95
1846970,-16.8,156,57.69230769,90,42.30769231,66,0.02,-0.24,0.93,-2.04,-1.43,58
1933021,-57.93,87,51.72413793,45,48.27586207,42,-0.04,-0.24,0.9,-4.99,-57.93,0
1830975,-4.93,990,76.86868687,761,23.13131313,229,-0.01,-0.25,0.93,-0.19,4,75
1939791,-7.99,59,64.40677966,38,35.59322034,21,-0.02,-0.25,0.87,-68.51,-7.99,98
1902117,-13.43,225,50.22222222,113,49.77777778,112,-0.01,-0.26,0.94,-45.27,5.1,29
1910818,-20.3,293,45.39249147,133,54.60750853,160,0,-0.26,0.93,-0.07,-45.3,0
1938747,-0.27,14,50,7,50,7,-0.1,-0.27,0.79,-0.39,-0.27,78
1717682,-12.33,1170,55.64102564,651,44.35897436,519,0,-0.27,0.93,-0.03,2.34,2
1868051,-11.21,230,50.86956522,117,49.13043478,113,0,-0.29,0.96,-0.06,-21.24,0
1815102,161.69,147,78.23129252,115,21.76870748,32,-0.13,-0.3,0.86,-20.38,11.46,100
1899826,0.35,282,75.53191489,213,24.46808511,69,-0.02,-0.3,0.88,-0.46,16.09,99
1883342,-4.87,66,57.57575758,38,42.42424242,28,-0.05,-0.3,0.88,-0.07,-8.56,53
1486477,-90.45,559,74.95527728,419,25.04472272,140,-0.03,-0.3,0.85,-2.06,-98.75,0
1934495,-2.34,112,55.35714286,62,44.64285714,50,-0.05,-0.31,0.88,-0.09,-2.34,0
1933455,1.67,13,61.53846154,8,38.46153846,5,-0.02,-0.32,0.77,-2.34,1.67,84
1913149,-8.84,109,47.70642202,52,52.29357798,57,-0.02,-0.32,0.86,-0.64,-9.28,100
1689870,15.36,1243,69.50925181,864,30.49074819,379,0.02,-0.33,0.94,-0.1,-4.96,55
1538462,-4.4,26659,79.68040812,21242,20.31959188,5417,0,-0.33,0.93,-0.31,5.43,0
1864910,-7.07,212,48.58490566,103,51.41509434,109,-0.02,-0.33,0.9,-0.17,-9.36,25
1460168,-13.52,2393,71.95988299,1722,28.04011701,671,0,-0.33,0.96,-0.06,7.9,97
1560619,-21.52,1724,34.10672854,588,65.89327146,1136,-0.02,-0.33,0.93,-0.71,8.5,93
1899211,28.17,168,50,84,50,84,-0.01,-0.34,0.9,-0.91,-4.63,81
