Signal Id,SignalGrowth,Trades,ProfitTrades%,ProfitTrades,LossTrades%,LossTrades,WinRate,BestTrades,WorstTrades,GrossProfit,GrossLoss,SharpeRatio,RecoveryFactor,ProfitFactor,ExpectedPayoff,MonthlyGrowth,AlgoTrading
1915317,3.62,90,74.44444444,67,25.55555556,23,34.32835821,400.69,-162.89,3358.15,-1492.06,0.26,3.94,2.25,20.73,0.84,66
1684300,236.56,517,51.64410058,267,48.35589942,250,93.6329588,6.33,-1.58,200.47,-152.4,0.17,3.53,1.32,0.09,7.46,100
1641442,5.56,111,92.79279279,103,7.207207207,8,7.766990291,8.08,-47.33,243.55,-215.74,0.04,0.3,1.13,0.25,5.55,100
1918580,9.74,45,66.66666667,30,33.33333333,15,50,3093.66,-597.46,8826.18,-3178.96,0.22,8.6,2.78,125.49,9.74,97
1932236,30.69,119,71.42857143,85,28.57142857,34,40,97.55,-32.46,610.06,-303.21,0.22,1.52,2.01,2.58,30.69,100
1913999,9.3,85,78.82352941,67,21.17647059,18,26.86567164,21.77,-6.15,81.78,-25.95,0.24,3.77,3.15,0.66,7.19,100
1891510,4.83,219,64.84018265,142,35.15981735,77,54.22535211,220.48,-101.64,1430.55,-947.92,0.11,1.2,1.51,2.2,4.16,94
1927988,8.2,79,60.75949367,48,39.24050633,31,64.58333333,99.72,-240.7,3131.13,-2721.06,0.08,0.15,1.15,5.19,8.2,29
1914695,23.09,114,59.64912281,68,40.35087719,46,67.64705882,74,-107,2497,-1989,0.11,1.21,1.26,4.46,7.29,97
1840558,112.92,720,99.30555556,715,0.694444444,5,0.699300699,20,-1.31,1236.63,-1.69,0.67,942.7,731.73,1.72,7.54,0
1942610,55.65,87,73.56321839,64,26.43678161,23,35.9375,8.53,-4.57,126.46,-42.46,0.47,6.06,2.98,0.97,27.67,91
1926543,6.18,251,47.41035857,119,52.58964143,132,110.9243697,13.67,-11.47,276.27,-263.82,0.02,0.24,1.05,0.05,15.17,1
1891507,3.23,69,63.76811594,44,36.23188406,25,56.81818182,243.49,-85.68,1281.96,-959.61,0.1,1.03,1.34,4.67,1.46,100
1788926,41.24,214,68.22429907,146,31.77570093,68,46.57534247,214.15,-46.77,737.11,-342.65,0.1,2.29,2.15,1.84,24.11,0
1884539,57.5,169,95.85798817,162,4.142011834,7,4.320987654,36.3,-43.3,1612.53,-54.12,1.24,35.99,29.8,9.22,10.37,0
1817323,16.91,394,74.36548223,293,25.63451777,101,34.47098976,164.22,-320.1,2329.65,-1821.87,0.04,0.45,1.28,1.29,8.38,97
1934978,28.47,409,66.50366748,272,33.49633252,137,50.36764706,275.51,-173.43,3341.67,-2103.79,0.11,2.51,1.59,3.03,28.47,89
1866411,3.76,166,83.13253012,138,16.86746988,28,20.28985507,30.07,-17.08,570.16,-149.43,0.49,13.48,3.82,2.53,1.03,87
1840850,3.67,346,65.60693642,227,34.39306358,119,52.42290749,6.08,-1.7,100.75,-82.38,0.09,1.56,1.22,0.05,-1.46,100
1926978,8.9,55,61.81818182,34,38.18181818,21,61.76470588,222.18,-39.83,476.87,-209.72,0.15,1.42,2.27,4.86,8.9,100
,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,
,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,
1911923,59.12,893,63.15789474,564,36.84210526,329,58.33333333,281.43,-131.48,5588.24,-4033.87,0.09,2.74,1.39,1.74,25.74,98
1401068,158.11,13835,71.31189013,9866,28.68810987,3969,40.22906953,967.03,-143.57,33099.62,-21926.25,0.05,5.21,1.51,0.81,12.31,99
1930554,12.17,54,59.25925926,32,40.74074074,22,68.75,5.64,-5.86,72.91,-48.56,0.18,1.18,1.5,0.45,12.18,100
1839083,220.93,982,52.74949084,518,47.25050916,464,89.57528958,312.27,-923.94,10064.94,-10320.28,-0.04,-0.15,0.98,-0.26,-32.38,80
1862758,13.15,22823,71.23953906,16259,28.76046094,6564,40.37148656,1429.92,-1265.53,142690.04,-142022.51,0,0.01,1,0.03,-31.84,99
1822082,65.19,47,89.36170213,42,10.63829787,5,11.9047619,13.64,-1.74,140.62,-10.25,0.97,45.74,13.72,2.77,15.81,100
1583760,0.19,263,78.3269962,206,21.6730038,57,27.66990291,1.38,-7.16,136.57,-136.18,0,0.01,1,0,-5.8,100
1883191,3.05,81,79.01234568,64,20.98765432,17,26.5625,10.48,-8.63,77.63,-62.4,0.08,0.59,1.24,0.19,1.08,100
1917868,56.21,413,85.71428571,354,14.28571429,59,16.66666667,1684,-563.22,35279.1,-1477.1,0.51,50.58,23.88,81.85,49.2,0
1894497,64.07,93,93.5483871,87,6.451612903,6,6.896551724,27.1,-7.04,584.69,-17.76,0.76,80.53,32.92,6.1,21.8,100
1856744,26.78,11290,57.91851196,6539,42.08148804,4751,72.65636948,1074.48,-1319.81,234245.34,-200474.44,0.04,1.05,1.17,2.99,-20.64,99
1826330,14.24,145,63.44827586,92,36.55172414,53,57.60869565,120.29,-221.88,1702.95,-1560.51,0.05,0.21,1.09,0.98,0.68,100
1765846,94.13,42,100,42,0,0,0,48.35,0,456.16,-2.86,1.17,906.6,159.5,10.86,2.98,0
1905097,647.43,271,73.06273063,198,26.93726937,73,36.86868687,51.98,-29.03,2609.14,-588.8,0.46,37.04,4.43,7.46,67.25,33
1594137,35.79,3555,55.83684951,1985,44.16315049,1570,79.09319899,1450,-719.1,262574.69,-226772.6,0.06,1.68,1.16,10.07,-4.84,99
1931664,37.94,170,86.47058824,147,13.52941176,23,15.6462585,2312,-2725,42303,-8664,0.4,12.34,4.88,197.88,26.08,100
1848767,180.28,7985,61.22730119,4889,38.77269881,3096,63.3258335,1820,-230.47,230197.06,-144025.63,0.14,4.68,1.6,10.79,10.15,99
1936575,29.04,1673,59.35445308,993,40.64554692,680,68.47935549,203.44,-72.1,8111.8,-5216.62,0.11,2.36,1.55,1.73,8.06,99
1917305,30.47,79,84.81012658,67,15.18987342,12,17.91044776,287.56,-106.08,5838.98,-211.82,1.11,28.46,27.57,71.23,26.97,0
1871107,2.09,97,69.07216495,67,30.92783505,30,44.7761194,1767.56,-3512.36,27704.62,-25615.07,0.04,0.19,1.08,21.54,-1.17,92
1921568,4.62,123,73.17073171,90,26.82926829,33,36.66666667,39.86,-47.54,1282.24,-539.95,0.39,6.41,2.37,6.03,4.62,0
1860356,88.8,49,100,49,0,0,0,20.1,0,144.36,-2.3,1.12,1183.83,62.77,2.95,4.2,0
1030482,49.59,518,99.42084942,515,0.579150579,3,0.582524272,33.9,-83.04,3496.67,-141.08,1.46,40.41,24.79,6.48,0.25,0
1905745,26.24,38,81.57894737,31,18.42105263,7,22.58064516,37.17,-7.98,280.86,-18.5,0.62,22.64,15.18,6.9,22.79,100
1750053,42.42,126,99.20634921,125,0.793650794,1,0.8,4.57,-0.16,461.23,-0.16,2.61,2881.69,2882.69,3.66,5.48,98
1922692,3.78,125,64,80,36,45,56.25,213.06,-208.32,2228.31,-2039.45,0.03,0.1,1.09,1.51,3.78,31
1927535,6.88,267,74.15730337,198,25.84269663,69,34.84848485,148.67,-38.45,1177.11,-489.97,0.19,6.48,2.4,2.57,6.88,99
1903596,297.06,299,76.92307692,230,23.07692308,69,30,116.53,-48.31,1121.66,-527.71,0.24,5.22,2.13,1.99,25.31,98
1801708,12.54,3328,69.02043269,2297,30.97956731,1031,44.88463213,1454.45,-819.41,33665.44,-28589.44,0.04,1.6,1.18,1.53,7.08,93
1879578,72.61,176,81.81818182,144,18.18181818,32,22.22222222,137.54,-58.79,805.8,-442.93,0.15,3.06,1.82,2.06,23.8,97
1908564,24.18,67,79.10447761,53,20.89552239,14,26.41509434,359.4,-49.28,4108.5,-380.67,0.59,43.42,10.79,55.64,13.31,100
1923639,65.1,338,76.92307692,260,23.07692308,78,30,16.4,-31.05,638.15,-312.64,0.22,4.83,2.04,0.96,65.1,100
1922676,69.38,54,66.66666667,36,33.33333333,18,50,678.55,-65.72,2559.28,-472.5,0.33,7.67,5.42,38.64,69.38,100
1929311,7.16,52,80.76923077,42,19.23076923,10,23.80952381,20,-95.64,825.68,-546.51,0.19,0.51,1.51,5.37,7.16,88
1917692,18.4,223,69.95515695,156,30.04484305,67,42.94871795,514.54,-92.07,5308.81,-1820.11,0.3,17.69,2.92,15.64,18.06,15
1927180,8.56,119,68.90756303,82,31.09243697,37,45.12195122,435.2,-91.56,2604.24,-1166.63,0.19,4.77,2.23,12.08,8.56,100
1936577,28.42,1902,69.97896951,1331,30.02103049,571,42.90007513,1128.32,-669.56,16586.93,-14711.65,0.02,0.55,1.13,0.99,15.14,98
1684305,250.84,392,52.29591837,205,47.70408163,187,91.2195122,5.54,-4.07,171.66,-123.39,0.18,5.11,1.39,0.12,18.31,100
1764426,601.33,18044,59.98115717,10823,40.01884283,7221,66.7190243,11118.78,-10822.08,1011554.95,-867266.44,0.03,9.42,1.17,8,5.22,88
1755759,63.76,3357,65.5347036,2200,34.4652964,1157,52.59090909,318.68,-319.94,34941.02,-24208.58,0.07,2.41,1.44,3.2,33.73,99
1926066,13.88,64,54.6875,35,45.3125,29,82.85714286,47.32,-46.67,354.56,-205.29,0.17,2.86,1.73,2.33,13.88,85
1794099,59.22,251,38.24701195,96,61.75298805,155,161.4583333,15.54,-12.55,503.4,-444.17,0.06,0.65,1.13,0.24,30.99,0
1785934,620.69,200,86.5,173,13.5,27,15.60693642,1466.4,-689.28,11244.14,-6520.33,0.23,3.46,1.72,23.62,94.77,100
1838725,1230.92,327,71.25382263,233,28.74617737,94,40.34334764,196.55,-53.72,6515.52,-2063.56,0.45,28.56,3.16,13.61,49.82,0
1910718,100.15,91,100,91,0,0,0,422.56,0,605.21,-3.97,0.13,294.73,152.45,6.65,12.67,0
1924656,10.3,2750,58.14545455,1599,41.85454545,1151,71.98248906,3.24,-5.37,691.15,-591.8,0.07,2.6,1.17,0.04,7.81,100
1897209,14.68,129,83.72093023,108,16.27906977,21,19.44444444,27.68,-46.37,366.41,-103.64,0.31,5.64,3.54,2.04,1.32,0
1780014,155.54,123,91.8699187,113,8.130081301,10,8.849557522,14.6,-3.23,161.3,-14.32,0.56,45.5,11.26,1.19,35.1,11
1864592,2.65,67,73.13432836,49,26.86567164,18,36.73469388,100.45,-25.23,437.78,-173.95,0.28,2.92,2.52,3.94,1.4,100
1600279,38.79,140,98.57142857,138,1.428571429,2,1.449275362,18.09,-1.01,638.95,-7.14,1.77,601.72,89.49,4.51,2,0
1831876,419.4,1625,76.06153846,1236,23.93846154,389,31.47249191,142,-27.69,3805.12,-1923.92,0.11,17.69,1.98,1.16,30.72,100
,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,
1888723,0.15,117,68.37606838,80,31.62393162,37,46.25,66.45,-42.63,533.81,-482.84,0.05,0.31,1.11,0.44,-2.89,89
1868808,-15.26,2095,71.93317422,1507,28.06682578,588,39.01791639,12.23,-63.5,1759.6,-1884.5,-0.02,-0.23,0.93,-0.06,-33.93,100
1889597,4.51,186,86.02150538,160,13.97849462,26,16.25,25.86,-29.92,328.79,-285.37,0.04,0.57,1.15,0.23,-6.82,100
1589128,2.86,677,60.11816839,407,39.88183161,270,66.33906634,345.02,-586.07,19130.67,-18358.96,0.02,0.23,1.04,1.14,-3.58,97
1674231,77.43,1122,68.62745098,770,31.37254902,352,45.71428571,628.65,-199.26,7058.56,-3875.02,0.07,2.93,1.82,2.84,4.15,99
,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,
1907491,2.86,386,87.04663212,336,12.95336788,50,14.88095238,17.4,-28.87,709.9,-444.97,0.14,1.7,1.6,0.69,2.7,98
1879762,8.13,290,54.48275862,158,45.51724138,132,83.5443038,936.32,-202.77,6929.98,-3679.66,0.12,3.92,1.88,11.21,2.83,86
1795062,521.29,301,98.33887043,296,1.661129568,5,1.689189189,22.81,-20.75,383.65,-37.42,0.32,16.69,10.25,1.15,27.5,1
1747319,30.58,10350,63.84541063,6608,36.15458937,3742,56.6283293,665.38,-228.48,64931.12,-36439.48,0.11,7.25,1.78,2.75,1.21,99
1926945,1.45,51,64.70588235,33,35.29411765,18,54.54545455,19.99,-17.23,145.91,-139.14,0.03,0.15,1.05,0.13,1.45,25
1810347,3.17,53,90.56603774,48,9.433962264,5,10.41666667,2.99,-20.15,27.44,-22.68,0.06,0.23,1.21,0.09,-7.47,100
1917521,49.67,329,89.6656535,295,10.3343465,34,11.52542373,16.25,-5.98,891.52,-68.43,0.87,127.02,13.03,2.5,45.71,100
1797839,29.4,2218,67.3128945,1493,32.6871055,725,48.55994642,161.04,-47.16,5554.35,-2869.26,0.11,12.02,1.94,1.21,4.1,99
1909867,30.27,31,93.5483871,29,6.451612903,2,6.896551724,14.13,-1.2,93.06,-2.25,1.01,75.68,41.36,2.93,9.03,0
1921453,4.19,48,56.25,27,43.75,21,77.77777778,7.78,-7.3,78.08,-57.11,0.14,1.79,1.37,0.44,4.19,97
1794581,71.27,1058,68.05293006,720,31.94706994,338,46.94444444,214.95,-81.67,1833.92,-1203.1,0.07,1.88,1.52,0.6,10.74,100
1896326,77.21,349,63.03724928,220,36.96275072,129,58.63636364,9386.83,-3203,45231.96,-10799.09,0.13,10.75,4.19,98.66,4.01,17
1784101,74.39,843,99.52550415,839,0.474495848,4,0.476758045,15.45,-6.47,2598.04,-56.52,0.71,385.66,45.97,3.01,1.65,0
1776410,75.34,361,100,361,0,0,0,16.27,0,1134.75,-19.17,1.3,1239.53,59.19,3.14,2.04,0
1782516,74.28,8426,78.77996677,6638,21.22003323,1788,26.93582404,291.06,-183.48,8240.55,-4082.72,0.07,8,2.02,0.49,5.67,85
1913474,5.44,85,76.47058824,65,23.52941176,20,30.76923077,51.73,-44.12,684.7,-276.88,0.34,4.87,2.47,4.8,5.44,97
1912017,0.87,113,53.98230088,61,46.01769912,52,85.24590164,42.79,-33.13,859.98,-798.39,0.03,0.27,1.08,0.55,-0.75,0
1867224,49.92,2637,35.11566174,926,64.88433826,1711,184.7732181,660.48,-135,12394.44,-6526.3,0.09,15.18,1.9,2.23,22.67,100
1925281,-3.33,266,59.77443609,159,40.22556391,107,67.29559748,11.52,-18.95,584.34,-675.5,-0.06,-0.34,0.87,-0.34,-3.33,99
1909521,16.96,115,84.34782609,97,15.65217391,18,18.55670103,22.18,-2.61,102,-12.56,0.29,23.66,8.12,0.78,11.76,0
1927533,5.07,36,72.22222222,26,27.77777778,10,38.46153846,11.97,-6.55,57.53,-32.23,0.2,2.12,1.78,0.7,5.07,100
1867922,27.97,13325,62.86679174,8377,37.13320826,4948,59.06649158,703.95,-416.81,87492.61,-61732.91,0.06,1.69,1.42,1.93,2.19,99
1851337,12.62,1544,74.93523316,1157,25.06476684,387,33.4485739,139.6,-32.05,3105.18,-1547.84,0.14,13.03,2.01,1.01,0.75,99
1911848,147.68,107,83.17757009,89,16.82242991,18,20.2247191,6.87,-7.55,253.58,-36.96,0.87,15.86,6.86,2.02,72.88,100
1922933,52.45,180,93.33333333,168,6.666666667,12,7.142857143,59.35,-27.41,2055.8,-219.98,0.78,33.54,9.35,10.2,35.95,0
1936633,21.74,72,58.33333333,42,41.66666667,30,71.42857143,73.67,-56.52,1154.77,-1046.28,0.08,0.39,1.1,1.51,21.74,0
1725090,26.47,267,95.88014981,256,4.119850187,11,4.296875,2.17,-2.97,155.47,-17.47,1.1,22.01,8.9,0.52,1.76,100
1823483,494.65,3149,75.89711019,2390,24.10288981,759,31.75732218,44960.85,-20729.83,1270290.37,-732681.5,0.09,8.02,1.73,170.72,5.93,95
1937895,20.75,1391,53.48670022,744,46.51329978,647,86.96236559,156,-236,8864.07,-6915.98,0.07,3.68,1.28,1.4,4.99,81
1853821,13.11,313,56.86900958,178,43.13099042,135,75.84269663,107.44,-21.48,1374.2,-746.26,0.16,5.56,1.84,2.01,4.24,100
1918783,30.96,66,87.87878788,58,12.12121212,8,13.79310345,41.16,-14.57,349.79,-40.2,0.58,17.76,8.7,4.69,29.46,100
1925137,8.65,76,34.21052632,26,65.78947368,50,192.3076923,70.64,-29.01,864.17,-779.12,0.07,0.52,1.11,1.12,23.06,100
1467461,10.75,3471,60.64534716,2105,39.35465284,1366,64.89311164,2.75,-5.34,432.59,-429.31,0,0.04,1.01,0,5.46,100
1833475,63.88,105,96.19047619,101,3.80952381,4,3.96039604,700,-195,8955.01,-350,0.81,25.69,25.59,81.95,8.34,80
1942933,11.49,153,84.96732026,130,15.03267974,23,17.69230769,134.64,-170.01,1090.44,-939.84,0.04,0.25,1.16,0.98,11.3,0
1740589,1300.8,1161,77.4332472,899,22.5667528,262,29.14349277,414.12,-448.29,14906.54,-4912.02,0.28,14.57,3.03,8.61,18.79,59
1882794,15.74,2245,66.99331849,1504,33.00668151,741,49.26861702,28.42,-142.93,4616.09,-3140.79,0.12,2.44,1.47,0.66,1.06,100
1901540,31.61,816,78.30882353,639,21.69117647,177,27.69953052,36.63,-17.92,522.84,-186.14,0.12,10.25,2.81,0.41,25.66,88
1932878,9.69,181,64.64088398,117,35.35911602,64,54.7008547,94.88,-40.16,1054.3,-705.96,0.11,1.57,1.49,1.92,9.69,91
1931418,21.13,800,85.5,684,14.5,116,16.95906433,618,-4323,71574,-43251,0.14,1.61,1.65,35.4,19.27,97
1896658,27.88,1099,78.52593267,863,21.47406733,236,27.34646582,150.68,-32.19,2589.26,-1144.14,0.17,6.33,2.26,1.31,15.99,98
1903888,16.91,61,72.13114754,44,27.86885246,17,38.63636364,1208.76,-228.4,3764.24,-946.81,0.28,4.4,3.98,46.19,11.54,96
1451865,1.19,731,40.08207934,293,59.91792066,438,149.4880546,103.37,-23.66,5940.96,-5808.5,0.03,0.17,1.02,0.18,0.28,0
1915060,52.45,385,96.62337662,372,3.376623377,13,3.494623656,105.29,-3.22,1871.13,-12.56,0.47,222.58,148.98,4.83,51.33,10
1807829,12.29,1334,64.69265367,863,35.30734633,471,54.57705678,21.14,-19.71,1432.05,-940.41,0.12,2.43,1.52,0.37,3.15,100
1933019,18.87,1644,59.24574209,974,40.75425791,670,68.78850103,2.93,-3.02,557.33,-374.09,0.17,23.2,1.49,0.11,18.87,100
1904667,0.49,42,45.23809524,19,54.76190476,23,121.0526316,2.97,-3.3,22.95,-21.65,0.03,0.14,1.06,0.03,-1.48,85
1361650,68.98,413,100,413,0,0,0,258.32,0,13480.19,-364.61,1.25,1748.74,36.97,32.64,1.47,0
1941055,9.44,42,76.19047619,32,23.80952381,10,31.25,1572.84,-3632.61,10037.69,-9538.21,0.05,0.09,1.05,11.89,9.44,0
1856649,95.46,238,40.75630252,97,59.24369748,141,145.3608247,64.79,-275.99,1006.12,-831.99,0.11,0.51,1.21,0.73,-41.11,0
1926720,21.77,614,58.63192182,360,41.36807818,254,70.55555556,103.16,-66.78,2211.78,-1200.05,0.18,3.83,1.84,1.65,22.33,0
1876436,54.77,78,100,78,0,0,0,56.87,0,1659.68,-16.87,1.83,1845.85,98.38,21.28,16.91,0
1615688,104.01,1512,55.88624339,845,44.11375661,667,78.93491124,40010,-38770,2503437.97,-2099814.19,0.06,5.45,1.19,266.95,7.33,1
1901223,22.27,687,74.52692868,512,25.47307132,175,34.1796875,17.44,-15.98,1155.63,-642.89,0.21,4.4,1.8,0.75,8.09,100
1840710,572.32,309,85.7605178,265,14.2394822,44,16.60377358,9.48,-15.32,308.08,-90.13,0.38,8.53,3.42,0.71,69.41,0
1930567,5.77,51,62.74509804,32,37.25490196,19,59.375,460.15,-107.01,1159.28,-581.75,0.15,1.99,1.99,11.32,5.77,0
1854447,10.13,28,82.14285714,23,17.85714286,5,21.73913043,53.9,-9.84,432.61,-37.74,0.87,31.74,11.46,14.1,2.62,100
1887921,66.87,2194,69.69006381,1529,30.30993619,665,43.49247874,394.48,-935.55,11247.52,-6571.68,0.05,4.93,1.71,2.13,37.1,99
1583755,-0.99,354,81.07344633,287,18.92655367,67,23.34494774,2.36,-6.87,153.37,-155.36,0,-0.06,0.99,-0.01,-6.26,100
1922680,39.12,57,78.94736842,45,21.05263158,12,26.66666667,561.43,-60.75,1399.07,-223.75,0.28,6.71,6.25,20.62,39.12,100
1933020,17.12,1766,58.26727067,1029,41.73272933,737,71.62293489,2.97,-4.35,622.49,-455.88,0.14,10.55,1.37,0.09,17.12,100
1924678,46.69,58,86.20689655,50,13.79310345,8,16,16.66,-24.67,104.15,-29.99,0.34,2.99,3.47,1.28,45.36,0
1487160,49.53,217,97.23502304,211,2.764976959,6,2.843601896,9237,-2788,143208,-10579,0.77,25.52,13.54,611.19,4.62,0
1926069,56.35,41,87.80487805,36,12.19512195,5,13.88888889,5.68,-30.11,101.72,-73.99,0.2,0.63,1.37,0.68,-12.02,95
1921719,3.19,79,55.69620253,44,44.30379747,35,79.54545455,43.23,-21.16,332,-108.23,0.33,4.17,3.07,2.83,2.89,68
1864349,471.9,186,58.06451613,108,41.93548387,78,72.22222222,140.95,-82.91,1307.03,-878.7,0.13,2.32,1.49,2.3,11.89,0
,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,
1933664,19.57,316,69.93670886,221,30.06329114,95,42.98642534,1223,-1361,9111.26,-5197.5,0.09,2.87,1.75,12.39,19.57,99
1816924,16.79,85,92.94117647,79,7.058823529,6,7.594936709,123.64,-31.04,1041.93,-78.7,0.51,30.62,13.24,11.33,2.76,98
1782519,44.93,7327,77.12569947,5651,22.87430053,1676,29.65846753,85.76,-35.48,5488.23,-2137.49,0.13,26.29,2.57,0.46,10.7,89
1328460,43.64,367,70.84468665,260,29.15531335,107,41.15384615,24.75,-25.2,712.61,-304.94,0.26,5.53,2.34,1.11,4.07,100
1941952,14.79,85,68.23529412,58,31.76470588,27,46.55172414,18.36,-6.48,133.88,-60.19,0.25,7.2,2.22,0.87,12.53,97
1815179,-0.95,61,54.09836066,33,45.90163934,28,84.84848485,10.9,-14.2,293.5,-303,-0.01,-0.12,0.97,-0.16,3.01,100
1907516,28.82,2296,90.0261324,2067,9.973867596,229,11.07885825,1080,-293.22,4761.98,-2168.09,0.04,6.09,2.2,1.13,0.98,95
,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,
1898037,21.4,90,98.88888889,89,1.111111111,1,1.123595506,5.06,-4.37,231.6,-17.89,2.56,48.9,12.95,2.37,11.54,100
1857468,87.13,1555,74.21221865,1154,25.78778135,401,34.74870017,42824.39,-17137.64,1316152.01,-444945.96,0.21,6.26,2.96,560.26,9.01,0
1822987,214.33,2662,76.48384673,2036,23.51615327,626,30.74656189,21921.93,-4253.39,377073.26,-198618.69,0.08,10.81,1.9,67.04,6.59,99
1932484,11.86,1945,58.76606684,1143,41.23393316,802,70.16622922,2137.2,-2262,54280.63,-39205.14,0.06,4.95,1.38,7.75,0.14,0
1654999,79.18,1362,55.21292217,752,44.78707783,610,81.11702128,8862,-8784,555754.24,-473681.01,0.06,7.92,1.17,60.26,5.4,0
1891384,19.33,120,99.16666667,119,0.833333333,1,0.840336134,7.03,-6.17,184.89,-14.71,1.29,27.58,12.57,1.42,7.93,100
,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,
1859123,13.19,496,82.25806452,408,17.74193548,88,21.56862745,198.1,-53.4,1493.46,-1453.9,0.03,0.25,1.03,0.08,-9.45,99
1931826,22.76,180,77.77777778,140,22.22222222,40,28.57142857,105.55,-25.67,351.53,-123.97,0.14,2.88,2.84,1.26,22.76,100
1717667,80.27,2050,73.26829268,1502,26.73170732,548,36.48468708,2474.8,-598.5,130256.97,-49483.52,0.21,31.03,2.63,39.4,6.74,100
1792149,395.86,541,66.91312384,362,33.08687616,179,49.44751381,473.81,-95.52,6670.94,-2697.62,0.21,14.19,2.47,7.34,26.74,93
1858931,17.49,1791,79.67615857,1427,20.32384143,364,25.50805886,335.48,-622.15,4722.82,-2974.99,0.05,2.66,1.59,0.98,6.4,99
1864112,-22.03,281,69.75088968,196,30.24911032,85,43.36734694,56.37,-134.24,2541.93,-2956.2,-0.07,-0.38,0.86,-1.47,-38.38,96
1918970,16.17,188,68.61702128,129,31.38297872,59,45.73643411,245.14,-39.9,2787.42,-593.25,0.33,14.24,4.7,11.67,15.25,100
1712149,4.51,720,47.36111111,341,52.63888889,379,111.143695,16.07,-6.13,440.61,-431.86,0.01,0.11,1.02,0.01,2.11,0
1769418,15.56,231,100,231,0,0,0,0.85,0,51.51,-5.58,2.45,104.39,9.23,0.22,3.42,100
1464781,149.4,101,86.13861386,87,13.86138614,14,16.09195402,10.98,-27.06,153.25,-109.54,0.16,1.56,1.4,0.43,-4.22,99
1487129,780.98,569,76.2741652,434,23.7258348,135,31.10599078,89.7,-1534.14,5803.49,-4875.39,0.13,0.36,1.19,1.63,20.4,0
1794896,345.14,275,58.90909091,162,41.09090909,113,69.75308642,34.14,-28.22,1098.85,-485.06,0.21,6.16,2.27,2.23,102.73,0
1831399,9.12,1393,66.33165829,924,33.66834171,469,50.75757576,156.89,-37.49,1912.83,-1456.66,0.04,2.67,1.31,0.33,2.39,100
1842456,22.33,152,51.97368421,79,48.02631579,73,92.40506329,5.38,-5.94,391.81,-369.63,0.06,0.22,1.06,0.15,6.07,100
1500889,70.08,996,68.97590361,687,31.02409639,309,44.97816594,36.42,-152.22,3130.97,-2778.02,0.06,0.36,1.13,0.35,14.41,86
1838356,38.62,281,98.22064057,276,1.779359431,5,1.811594203,46.91,-68.29,1363.9,-146.75,0.38,17.81,9.29,4.33,1.81,34
,,,#DIV/0!,,#DIV/0!,,#DIV/0!,,,,,,,,,,
1871558,5.8,42,59.52380952,25,40.47619048,17,68,20.23,-10.23,132.99,-64.45,0.27,2.98,2.06,1.63,2.75,0
1896662,14.56,1069,78.11038354,835,21.88961646,234,28.0239521,150.68,-32.19,2492.2,-1142.95,0.16,5.79,2.18,1.26,8.26,99
1831864,70.61,569,74.69244288,425,25.30755712,144,33.88235294,171.2,-41.74,1516.04,-944.6,0.08,3.62,1.6,1,8.45,100
1371567,135.25,6474,71.73308619,4644,28.26691381,1830,39.40568475,7020,-1940.89,312706.46,-149092.43,0.09,16.77,2.1,25.27,6.19,99
836167,6774.71,2446,65.61733442,1605,34.38266558,841,52.39875389,1459.14,-313.11,21338.35,-10167.47,0.1,8.57,2.1,4.57,8.97,98
1938518,-34.42,30,63.33333333,19,36.66666667,11,57.89473684,39.56,-153.42,238.9,-584.44,-0.25,-0.62,0.41,-11.52,-34.42,100
1939569,12.92,28,67.85714286,19,32.14285714,9,47.36842105,15.22,-11.68,121.85,-29.19,0.53,6.96,4.17,3.31,9.86,0
1809288,13.73,73,80.82191781,59,19.17808219,14,23.72881356,131.06,-15.26,704.23,-51.66,0.48,20.43,13.63,8.94,2.07,42
1930533,10.93,54,74.07407407,40,25.92592593,14,35,21.1,-18.12,135.67,-50.61,0.3,4.67,2.68,1.58,10.93,100
1393148,2.36,1004,88.14741036,885,11.85258964,119,13.44632768,12.95,-60.26,435.49,-494.12,-0.01,-0.47,0.88,-0.06,-2.17,100
1806501,34.92,7636,76.95128339,5876,23.04871661,1760,29.95234854,143.74,-40.21,5779.53,-3137.66,0.07,5.61,1.84,0.35,3.08,90
1839194,126.97,2147,66.88402422,1436,33.11597578,711,49.51253482,29.25,-2.05,661.83,-343.45,0.13,5.81,1.93,0.15,23.47,78
1812930,65.76,3558,72.56885891,2582,27.43114109,976,37.80015492,23.77,-68.83,2316.91,-2219,0.08,0.35,1.04,0.03,-19.3,99
1880913,14.72,128,98.4375,126,1.5625,2,1.587301587,3.88,-6.28,48.13,-6.32,0.36,5.37,7.62,0.33,3.35,0
1909346,180.06,416,75.96153846,316,24.03846154,100,31.64556962,42040.7,-9144.86,611168.04,-160117.61,0.26,14.51,3.82,,5.13,99
